X,Min,Average,Max
52.66622912,756,1672.342064,2631.039286
52.6747429,755.7317752,1673.040762,2630.769179
52.68325668,755.2736289,1673.685942,2630.027021
52.69177046,755.7317752,1674.189063,2630.299618
52.70028423,754.7371794,1674.634549,2631.308968
52.70879801,754.2804904,1675.171614,2632.850822
52.71731179,755.0093509,1675.893404,2636.116558
52.72582557,755.2736289,1676.551426,2639.84979
52.73433935,756.2696822,1677.068939,2642.31249
52.74285312,757.2750863,1677.504075,2643.564928
52.7513669,758.0054041,1677.848333,2645.023074
52.75988068,758.2736289,1677.981874,2645.296703
52.76839446,759.2696822,1677.934707,2644.957036
52.77690823,760.2696822,1677.892372,2640.988004
52.78542201,761.0093509,1677.776916,2638.082094
52.79393579,761.0039467,1677.703526,2639.40992
52.80244957,760.7303178,1677.559343,2643.84979
52.81096335,760,1677.439922,2646.593831
52.81947712,759.7411261,1677.528524,2648.339936
52.8279909,759.5472578,1677.662662,2649.603788
52.83650468,761,1677.643866,2651.048637
52.84501846,761.2696822,1677.455466,2651.316862
52.85353223,762.0162124,1677.166006,2651.232729
52.86204601,762.2873519,1676.945773,2648.498465
52.87055979,762.7332326,1676.62261,2647.031999
52.87907357,762.2804904,1676.200411,2645.131352
52.88758734,763.2804904,1675.840289,2638.411842
52.89610112,764.0093509,1675.528143,2633.225868
52.9046149,764.0039467,1675.230816,2629.952664
52.91312868,764.0054041,1674.848874,2626.502411
52.92164246,764.0054041,1674.416001,2623.960558
52.93015623,764.2736289,1673.97855,2620.234186
52.93867001,765,1673.503897,2617.772093
52.94718379,765.0176698,1672.954836,2615.9591
52.95569757,764.7533917,1672.386145,2611.424108
52.96421134,764.2952454,1671.840096,2605.434491
52.97272512,765.0201591,1671.345854,2600.773125
52.9812389,765.0162124,1670.817886,2599.487656
52.98975268,765.0205846,1670.240853,2597.217974
52.99826646,765.8414713,1669.568175,2594.487656
53.00678023,766.013723,1668.776121,2593.024106
53.01529401,765.2750863,1668.105726,2592.747988
53.02380779,765.7317752,1667.542767,2593.906477
53.03232157,765.2750863,1666.992428,2599.821312
53.04083534,766.5418537,1666.463176,2602.287352
53.04934912,767.2819478,1665.882704,2603.560981
53.0578629,768,1665.26742,2605.021616
53.06637668,768.2711396,1664.631432,2604.479337
53.07489046,769.5447685,1663.843165,2602.471444
53.08340423,771,1662.978462,2600.739669
53.09191801,770.7317752,1662.193669,2599.464582
53.10043179,769.4674972,1661.42507,2596.922729
53.10894557,768.279033,1660.632543,2592.928133
53.11745934,769.2736289,1659.918565,2590.548715
53.12597312,770.0068615,1659.237385,2592.276544
53.1344869,770.279033,1658.702459,2592.204677
53.14300068,771.2736289,1658.525358,2587.049283
53.15151445,771.0039467,1658.595509,2576.841085
53.16002823,770.7382113,1658.947391,2568.838596
53.16854201,770.0054041,1659.545881,2561.378992
53.17705579,770.2750863,1660.447722,2555.914835
53.18556957,770.279033,1661.562492,2551.658451
53.19408334,771.5418537,1662.704309,2545.303785
53.20259712,772.2736289,1663.748154,2535.54584
53.2111109,773.0054041,1664.69146,2525.472941
53.21962468,773.5433111,1665.557413,2513.297774
53.22813845,775.8192483,1666.530011,2505.296742
53.23665223,776.7411261,1667.507336,2498.650132
53.24516601,776.2775756,1668.450017,2493.917325
53.25367979,777,1669.447577,2489.653047
53.26219357,777,1670.571692,2484.387311
53.27070734,777.2721715,1671.63645,2482.26531
53.27922112,776.7303178,1672.604769,2483.252012
53.2877349,776.2696822,1673.473221,2482.901112
53.29624868,777.2736289,1674.20575,2479.445881
53.30476245,778.2696822,1674.781645,2477.227481
53.31327623,779.8090465,1675.174691,2478.48678
53.32179001,780.0024893,1675.466965,2478.343472
53.33030379,779.2775756,1675.646529,2473.180145
53.33881757,780.0039467,1675.933832,2469.105789
53.34733134,779.7342646,1676.241265,2462.805139
53.35584512,779.0054041,1676.413384,2461.246608
53.3643589,779.5418537,1676.516355,2460.894251
53.37287268,780.5418537,1676.505123,2457.70184
53.38138645,781,1676.49004,2456.69935
53.38990023,781.2736289,1676.432142,2455.190953
53.39841401,782,1676.298507,2453.269682
53.40692779,782.2696822,1676.130558,2454.269682
53.41544156,783.2696822,1675.863851,2454.730318
53.42395534,783.2750863,1675.542446,2454.269682
53.43246912,784.2736289,1675.216725,2453.704755
53.4409829,785.0039467,1674.908834,2453.242236
53.44949668,784.7317752,1674.584657,2453.149178
53.45801045,784.5433111,1674.196204,2450.960714
53.46652423,785.0108082,1673.956788,2450.687085
53.47503801,785.5487152,1673.664411,2450.496131
53.48355179,786.2696822,1673.339484,2451.41886
53.49206556,787,1673.001493,2449.693946
53.50057934,787,1672.605749,2448.969033
53.50909312,787.0054041,1672.180291,2448.703297
53.5176069,787.0054041,1671.779472,2447.16539
53.52612068,787.2736289,1671.400597,2443.629973
53.53463445,788,1670.887513,2439.707244
53.54314823,787.7317752,1670.360295,2439.241204
53.55166201,787.2736289,1669.66588,2440.2358
53.56017579,788.0014574,1668.791703,2439.887815
53.56868956,788.0054041,1667.830312,2435.899655
53.57720334,788.2736289,1666.812537,2431.89674
53.58571712,788.7317752,1665.739317,2427.890304
53.5942309,788.5433111,1664.640157,2424.433615
53.60274468,789.2696822,1663.645832,2421.628941
53.61125845,790.2696822,1662.740674,2416.366727
53.61977223,791,1661.82098,2410.892793
53.62828601,791.5393643,1660.956081,2406.08563
53.63679979,792.0039467,1660.161161,2399.640781
53.64531356,791.7371794,1659.535859,2394.910463
53.65382734,791.5487152,1659.086691,2391.44837
53.66234112,793.0230739,1658.754799,2389.170369
53.6708549,792.2815224,1658.554469,2386.157071
53.67936867,793,1658.473051,2382.886357
53.68788245,792.7317752,1658.527937,2379.161018
53.69639623,792.2736289,1658.693712,2374.537946
53.70491001,793,1658.865035,2374.555151
53.71342379,793,1659.05052,2376
53.72193756,793,1659.248072,2375.189496
53.73045134,793.0054041,1659.506534,2372.461061
53.73896512,793.2736289,1659.730576,2371.016212
53.7474789,793.7529663,1660.055204,2371.016212
53.75599267,793.0093509,1660.326362,2370.749445
53.76450645,793.2736289,1660.460086,2370.296703
53.77302023,794.2750863,1660.545991,2371.838982
53.78153401,795.2736289,1660.781106,2374.042201
53.79004779,796.5393643,1661.060366,2374.584661
53.79856156,796.5433111,1661.41738,2375.754849
53.80707534,798,1661.642427,2375.303564
53.81558912,798.0054041,1661.810437,2376.575736
53.8241029,798.5433111,1661.871232,2378.032425
53.83261667,800.0014574,1661.852618,2378.302107
53.84113045,800.5433111,1661.795596,2378.7642
53.84964423,802.735722,1661.749942,2377.768147
53.85815801,802.2750863,1661.661847,2377.574278
53.86667179,803.5418537,1661.491904,2378.219432
53.87518556,804.8115358,1661.371333,2375.759828
53.88369934,805.7317752,1661.245528,2374.211113
53.89221312,805.0054041,1661.079303,2371.475391
53.9007269,805.8115358,1660.943697,2368.662397
53.90924067,806,1660.844704,2363.123033
53.91775445,806.0054041,1660.85624,2355.850436
53.92626823,806.0039467,1660.82155,2347.039326
53.93478201,806.2736289,1660.726653,2334.706702
53.94329579,807.2696822,1660.616316,2322.756346
53.95180956,808,1660.534437,2315.946835
53.96032334,807.735722,1660.363651,2312.747562
53.96883712,807.0054041,1660.115368,2310.119086
53.9773509,807.2736289,1659.961984,2303.39563
53.98586467,808,1659.908652,2297.400609
53.99437845,808.0054041,1659.712309,2293.991681
54.00289223,808.2736289,1659.684258,2299.1269
54.01140601,808.7317752,1659.839014,2321.135103
54.01991978,808.2736289,1660.144369,2321.135103
54.02843356,809,1660.41271,2318.174429
54.03694734,809.2696822,1660.473057,2311.452742
54.04546112,810.2736289,1660.047445,2317.773668
54.0539749,811.0014574,1659.439466,2323.145721
54.06248867,811.2736289,1658.687971,2310.15672
54.07100245,812.0014574,1658.002975,2310.15672
54.07951623,812.0054041,1657.343394,2310.15672
54.08803001,812.2750863,1656.897987,2310.15672
54.09654378,813.5408217,1656.616452,2310.15672
54.10505756,815.0029148,1656.422208,2310.15672
54.11357134,815.2804904,1656.925827,2332.38362
54.12208512,815.0014574,1658.48908,2393
54.1305989,815,1658.381464,2393
54.13911267,815.0054041,1657.586327,2393
54.14762645,815.0068615,1657.020053,2393
54.15614023,815.2711396,1656.343696,2393
54.16465401,815.2750863,1655.682355,2393
54.17316778,816.2711396,1654.891502,2393
54.18168156,817.0014574,1654.18299,2393
54.19019534,817.0054041,1653.372154,2393
54.19870912,817.0054041,1653.546162,2408.641566
54.2072229,817,1654.923211,2451
54.21573667,816.7317752,1653.685032,2451
54.22425045,816.5433111,1653.197164,2451
54.23276423,817.2696822,1652.850015,2451
54.24127801,818,1652.563384,2451
54.24979178,818,1652.235067,2451
54.25830556,818.2711396,1651.79115,2451
54.26681934,818.2750863,1651.33645,2451
54.27533312,819.2736289,1651.193564,2462.056969
54.28384689,819.4606357,1651.689887,2510
54.29236067,818.2696822,1651.133631,2510
54.30087445,819.2696822,1648.851655,2510
54.30938823,820,1647.679125,2510
54.31790201,820.0014574,1646.490736,2510
54.32641578,820.2696822,1645.23499,2510
54.33492956,821,1643.912855,2510
54.34344334,820.7332326,1642.553025,2510
54.35195712,820.2775756,1641.239048,2510
54.36047089,821,1640.626887,2525.911248
54.36898467,821.2696822,1641.615049,2569
54.37749845,822.0093509,1641.701795,2569
54.38601223,822.0039467,1640.854536,2569
54.39452601,822.2696822,1639.852185,2569
54.40303978,822.2736289,1638.927472,2569
54.41155356,823,1638.108948,2569
54.42006734,823,1637.458802,2569
54.42858112,823.0014574,1636.802377,2569
54.43709489,823.0039467,1636.216164,2569
54.44560867,823.0054041,1636.321487,2578.97824
54.45412245,823.2736289,1638.463174,2606
54.46263623,824.0039467,1640.536866,2606
54.47115001,824.2696822,1640.29573,2606
54.47966378,825,1639.719971,2606
54.48817756,824.7425835,1639.154375,2606
54.49669134,824.2888093,1638.525964,2606
54.50520512,825.0241058,1637.798116,2606
54.51371889,825.2829798,1636.997199,2606
54.52223267,826.0054041,1636.16366,2611.933008
54.53074645,826.0039467,1636.372628,2628
54.53926023,825.7396687,1638.189734,2628
54.547774,825.5462259,1638.619387,2628
54.55628778,827,1637.316092,2628
54.56480156,827,1636.045533,2628
54.57331534,827,1634.775572,2628
54.58182912,826.7317752,1633.449008,2628
54.59034289,826.5433111,1632.078856,2628
54.59885667,827.0054041,1630.667906,2628
54.60737045,827.0054041,1629.452475,2630.966504
54.61588423,827,1629.087533,2639
54.624398,827,1629.094313,2639
54.63291178,827,1627.309001,2639
54.64142556,827.0014574,1625.512129,2639
54.64993934,827.2736289,1623.668048,2639
54.65845312,828.5393643,1621.802762,2639
54.66696689,830,1620.071292,2639
54.67548067,829.7317752,1618.507772,2639
54.68399445,829.0054041,1617.041612,2639
54.69250823,829.0054041,1615.659909,2636.303178
54.701022,829.0054041,1614.258025,2629
54.70953578,829,1612.526235,2629
54.71804956,829.0014574,1611.244584,2629
54.72656334,829.2736289,1609.967311,2629
54.73507712,830.0014574,1608.630129,2629
54.74359089,830.0054041,1607.354674,2629
54.75210467,830.0054041,1606.167426,2629
54.76061845,830.2736289,1605.063399,2629
54.76913223,831,1603.904863,2620.100488
54.777646,831.0054041,1602.524909,2596
54.78615978,831.0054041,1601.416624,2596
54.79467356,831.0039467,1600.559609,2596
54.80318734,831.0093509,1599.70256,2596
54.81170111,831.2736289,1598.748428,2596
54.82021489,832.2696822,1597.800759,2596
54.82872867,833,1597.077421,2596
54.83724245,833,1596.502857,2596
54.84575623,833.2696822,1595.95204,2596
54.85427,834,1595.005732,2581.706845
54.86278378,833.7317752,1593.360286,2545
54.87129756,833.0054041,1592.603946,2545
54.87981134,833.2721715,1591.990982,2545
54.88832511,833,1591.309179,2545
54.89683889,833,1590.624041,2545
54.90535267,833.2696822,1589.84435,2545
54.91386645,834,1589.120253,2545
54.92238023,834.2696822,1588.411333,2545
54.930894,835,1587.571211,2545
54.93940778,835.2750863,1585.654908,2527.740341
54.94792156,836.0054041,1582.089904,2481
54.95643534,836.0039467,1580.629268,2481
54.96494911,836,1579.300442,2481
54.97346289,836.2696822,1577.857206,2481
54.98197667,837,1576.378025,2481
54.99049045,837,1574.940484,2481
54.99900423,837,1573.458856,2481
55.007518,837,1571.937881,2481
55.01603178,837,1570.185805,2481
55.02454556,837,1567.081675,2441.896086
55.03305934,837.0029148,1562.75539,2415
55.04157311,837.0093509,1561.025871,2415
55.05008689,837.0054041,1559.294483,2415
55.05860067,837.2736289,1557.580195,2415
55.06711445,838.0014574,1555.923747,2415
55.07562822,838.2750863,1554.234723,2415
55.084142,839.0014574,1552.630798,2415
55.09265578,839.2736289,1551.098868,2415
55.10116956,840.0014574,1548.983656,2415
55.10968334,840.2750863,1544.99801,2368.075303
55.11819711,841.0014574,1541.218353,2316
55.12671089,841.0068615,1539.686967,2316
55.13522467,841.2775756,1538.144128,2316
55.14373845,842.0014574,1536.655985,2316
55.15225222,842,1535.117522,2316
55.160766,842,1533.391345,2316
55.16927978,841.7317752,1531.62123,2316
55.17779356,841.0068615,1529.807808,2316
55.18630734,841.279033,1526.884506,2299
55.19482111,842,1521.861501,2283.628116
55.20333489,842.2696822,1519.09672,2242
55.21184867,843.2696822,1517.462035,2242
55.22036245,844.2696822,1515.904054,2242
55.22887622,845,1514.360452,2242
55.23739,845.0014574,1512.872,2242
55.24590378,845.2696822,1511.285536,2242
55.25441756,846,1509.601912,2242
55.26293134,845.7317752,1507.891567,2242
55.27144511,845.0068615,1505.355333,2224.740341
55.27995889,845.279033,1501.60681,2195
55.28847267,846.2736289,1499.96931,2195
55.29698645,847.2696822,1498.453019,2195
55.30550022,848,1496.904929,2195
55.314014,848,1495.470764,2195
55.32252778,848,1494.138183,2195
55.33104156,848,1492.818441,2195
55.33955534,847.7386367,1491.525577,2195
55.34806911,847.2844371,1490.111165,2189.954767
55.35658289,848.2775756,1488.127581,2179.291442
55.36509667,848.5433111,1485.964525,2179
55.37361045,849.2696822,1484.878275,2179
55.38212422,850.0054041,1483.868441,2179
55.390638,850.2736289,1482.98438,2179
55.39915178,851,1482.115165,2179
55.40766556,851.2696822,1481.18134,2179
55.41617933,852.0083189,1480.115078,2179
55.42469311,852.2844371,1478.922648,2179
55.43320689,853,1477.377536,2178.460636
55.44172067,853.2696822,1475.120496,2177
55.45023445,853.0014574,1473.273392,2177
55.45874822,853.2736289,1471.657315,2177
55.467262,854.0054041,1469.813838,2177
55.47577578,853.7386367,1467.845516,2177
55.48428956,853.2858945,1465.773534,2177
55.49280333,854.8223441,1463.558101,2177
55.50131711,855.2750863,1461.249772,2177
55.50983089,856.0014574,1458.971985,2177
55.51834467,856.5447685,1456.349035,2172.415403
55.52685845,857,1453.048359,2160
55.53537222,857.2696822,1450.792925,2160
55.543886,858.2711396,1448.571298,2160
55.55239978,859.0054041,1446.531434,2160
55.56091356,859.5447685,1444.530008,2160
55.56942733,859.0108082,1442.536003,2160
55.57794111,859.81694,1440.598917,2160
55.58645489,862.2736289,1438.87438,2160
55.59496867,863.2696822,1437.139321,2154.876039
55.60348245,864,1435.16547,2141
55.61199622,863.272597,1433.537993,2141
55.62051,864.2711396,1432.247824,2137.495589
55.62902378,865.0039467,1431.025255,2128.005404
55.63753756,866.0801861,1429.951548,2127.470412
55.64605133,866.2755118,1428.896598,2126.806132
55.65456511,864.7386367,1427.977629,2128.452742
55.66307889,865.3660806,1427.078635,2126.715563
55.67159267,870.3700273,1426.238778,2125.718052
55.68010644,872.7465302,1425.555957,2123.100385
55.68862022,872.2844371,1424.880492,2120.916293
55.697134,873.5408217,1424.046794,2117.727403
55.70564778,874.0054041,1423.19387,2116.451285
55.71416156,874.5462259,1422.495154,2114.187007
55.72267533,875.5476833,1421.788167,2110.921271
55.73118911,877.0014574,1421.07215,2107.459178
55.73970289,877.2750863,1420.364013,2105.188464
55.74821667,876.2765437,1419.671948,2103.460636
55.75673044,876.73469,1418.90944,2101.72886
55.76524422,876.2844371,1418.174113,2099.915867
55.773758,876.7411261,1417.363189,2096.6491
55.78227178,876.5472578,1416.391363,2092.6491
55.79078556,878,1415.448586,2088.380875
55.79929933,878.2696822,1414.595358,2085.460636
55.80781311,879,1413.775412,2084.256991
55.81632689,879,1412.894311,2081.740134
55.82484067,879.2696822,1412.058265,2072.912952
55.83335444,880.272597,1411.110748,2068.101842
55.84186822,881,1410.093889,2062.459178
55.850382,880.73469,1409.098895,2059.646185
55.85889578,880.0162124,1407.939176,2054.373588
55.86740956,880,1406.64034,2048.101842
55.87592333,880,1405.232687,2042.915867
55.88443711,880.2696822,1403.860048,2038.643696
55.89295089,880.7303178,1402.538487,2033.651589
55.90146467,880,1401.303885,2028.917325
55.90997844,880.2696822,1400.278893,2024.919814
55.91849222,881,1399.405874,2020.647642
55.927006,881,1398.541251,2016.723456
55.93551978,881,1397.578395,2015.18306
55.94403355,881,1396.723249,2012.176199
55.95254733,880.7303178,1395.903403,2009.451285
55.96106111,880.2696822,1395.141704,2007.459178
55.96957489,881.2696822,1394.453686,2005.724914
55.97808867,882,1393.876386,2004.455232
55.98660244,881.735722,1393.321359,2001.108278
55.99511622,881.0068615,1392.737763,1995.993138
56.00363,881.0108082,1392.298765,1995.451285
56.01214378,881.0122656,1391.870565,1992.915867
56.02065755,881.0118402,1391.403727,1990.453774
56.02917133,881.2711396,1390.959191,1988.181603
56.03768511,882.0054041,1390.4434,1984.91441
56.04619889,882.2765437,1389.915816,1980.643696
56.05471267,883.8183974,1389.367476,1976.189496
56.06322644,886.5418537,1388.869154,1973.182635
56.07174022,886.476848,1388.499982,1970.455232
56.080254,885.0162124,1388.257434,1967.647642
56.08876778,885.2873519,1387.933789,1963.190953
56.09728155,886.830663,1387.458001,1959.921271
56.10579533,889.0841328,1386.968438,1955.901112
56.11430911,894.1599467,1386.575676,1952.182635
56.12282289,898.0945156,1386.290593,1947.289881
56.13133667,902.0787287,1386.132167,1939.111193
56.13985044,902.0014574,1385.987439,1935.17972
56.14836422,902.5433111,1385.760908,1930.283445
56.156878,903.0108082,1385.530024,1924.643696
56.16539178,903.5472578,1385.27803,1920.189496
56.17390555,904.7411261,1385.062834,1917.185549
56.18241933,904.5472578,1384.772554,1913.647642
56.19093311,905.4674972,1384.429212,1909.646185
56.19944689,903.7411261,1384.239531,1904.650557
56.20796066,903.0108082,1384.179652,1902.453774
56.21647444,903.279033,1384.109099,1899.371099
56.22498822,903.4645824,1384.103267,1893.643696
56.233502,900.3848218,1384.119284,1889.921271
56.24201578,894.9320796,1384.050983,1885.915867
56.25052955,891.2003043,1383.914725,1882.460636
56.25904333,887.2746608,1383.745564,1880.455232
56.26755711,886.0039467,1383.433615,1878.185549
56.27607089,886.0187017,1382.954032,1875.188464
56.28458466,886.2775756,1382.569134,1872.920239
56.29309844,887.2736289,1382.193399,1870.907974
56.30161222,888.2696822,1381.808689,1867.459178
56.310126,887.5497471,1381.509891,1865.184092
56.31863978,888.2721715,1381.330981,1862.190953
56.32715355,888.0024893,1381.26725,1858.643696
56.33566733,887.2829798,1381.46254,1852.920846
56.34418111,888.8115358,1382.040571,1848.190953
56.35269489,889.7317752,1382.873187,1844.991681
56.36120866,889.2736289,1383.761445,1843.909431
56.36972244,890.0039467,1384.869728,1839.90008
56.37823622,890.2696822,1386.299653,1837.532503
56.38675,891.2750863,1388.013439,1838.4542
56.39526378,892.2736289,1389.732643,1837.190953
56.40377755,893,1391.319719,1834.457721
56.41229133,892.4783054,1392.89224,1831.910463
56.42080511,891.2869265,1394.444773,1827.91192
56.42931889,892.2721715,1396.032328,1824.190953
56.43783266,892.2736289,1397.567791,1821.449827
56.44634644,892.2736289,1398.980132,1818.643696
56.45486022,893,1400.230186,1814.642238
56.463374,893,1401.333476,1809.6491
56.47188777,893.5393643,1402.34793,1805.643696
56.48040155,894.0014574,1403.384684,1801.6491
56.48891533,894.2736289,1404.534248,1797.922729
56.49742911,895,1405.747287,1793.928133
56.50594289,895,1406.855104,1790.201762
56.51445666,895,1407.845032,1786.665312
56.52297044,895.0014574,1408.744342,1782.21257
56.53148422,894.735722,1409.663215,1779.753392
56.539998,894.0054041,1410.492249,1777.40747
56.54851177,894.0054041,1411.345425,1772.479337
56.55702555,893.7317752,1412.061646,1769.663855
56.56553933,892.7342646,1412.53026,1764.132809
56.57405311,891.7303178,1412.861377,1758.487231
56.58256689,891.2696822,1413.053369,1760.071867
56.59108066,892.2711396,1413.09092,1763.809047
56.59959444,892.5462259,1412.932131,1766.807589
56.60810822,894.8183974,1412.651216,1770.07041
56.616622,895.5408217,1412.243857,1773.794292
56.62513577,897.2696822,1411.809335,1776.528556
56.63364955,897.7317752,1411.345467,1779.348411
56.64216333,897.2736289,1410.900726,1784.618093
56.65067711,897.4620931,1410.531488,1791.154543
56.65919089,896.0039467,1410.252287,1798.605827
56.66770466,895.7303178,1410.007401,1805.074782
56.67621844,895.2696822,1409.728549,1808.809047
56.68473222,895.5433111,1409.475688,1813.614146
56.693246,897.0014574,1409.312204,1819.883828
56.70175977,897.5422791,1409.160017,1826.885286
56.71027355,898.815908,1409.07866,1834.87302
56.71878733,898.7303178,1408.903452,1841.341975
56.72730111,898,1408.755548,1848.882371
56.73581489,898.2912987,1408.545167,1855.074782
56.74432866,899.5624382,1408.367376,1860.883828
56.75284244,900.0014574,1408.178667,1867.618093
56.76135622,900.2736289,1407.980102,1873.078729
56.76987,901,1407.715257,1877.802185
56.77838377,901,1407.310845,1880.528556
56.78689755,901,1406.874004,1884.145192
56.79541133,901.0054041,1406.400402,1890.794292
56.80392511,901,1405.998179,1894.345496
56.81243888,901,1405.433958,1899.809047
56.82095266,901,1404.839934,1903.343007
56.82946644,901.2696822,1404.193386,1908.614146
56.83798022,901.7332326,1403.532489,1914.618093
56.846494,901.0093509,1402.892771,1920.078729
56.85500777,901.0014574,1402.186116,1924.077271
56.86352155,901.5418537,1401.514051,1929.609774
56.87203533,902.0054041,1400.785349,1934.254927
56.88054911,902.2711396,1399.90622,1935.268225
56.88906288,903,1399.056648,1936.727828
56.89757666,903.0014574,1398.165653,1941.337603
56.90609044,903.0054041,1397.36583,1946.075207
56.91460422,903.0054041,1396.689557,1953.326794
56.923118,903.0054041,1396.210418,1961.142277
56.93163177,902.0054041,1396.010944,1968.322848
56.94014555,902.2736289,1396.068337,1972.785973
56.94865933,903,1396.2343,1975.513801
56.95717311,903.0014574,1396.660251,1978.32388
56.96568688,903.2736289,1397.466306,1982.504025
56.97420066,904,1398.484364,1983.688542
56.98271444,904,1399.728386,1983.234768
56.99122822,904,1401.217704,1983.972979
56.999742,904,1402.852545,1984.242662
57.00825577,904,1404.580929,1984.704755
57.01676955,904,1406.301492,1983.711616
57.02528333,904.0014574,1408.111755,1982.71951
57.03379711,904.0014574,1410.107226,1982.257417
57.04231088,904.0054041,1412.073711,1982.983788
57.05082466,904.2736289,1414.158497,1983.250555
57.05933844,905,1416.330502,1983.972979
57.06785222,905.2696822,1418.606749,1983.704755
57.07636599,906,1420.933577,1983.248066
57.08487977,906,1423.274819,1983.978384
57.09339355,905.7317752,1425.52574,1984.785973
57.10190733,905.2736289,1427.569433,1987.513801
57.11042111,906.0039467,1429.546243,1989.245151
57.11893488,906.0014574,1431.321322,1990.237257
57.12744866,906.0054041,1433.114284,1991.240172
57.13596244,906.0054041,1435.007984,1993.328252
57.14447622,905.7371794,1436.944528,1997.527524
57.15298999,905.5472578,1438.963279,1999
57.16150377,907,1441.180504,1999.539364
57.17001755,907,1443.634767,2001
57.17853133,907.0014574,1446.363248,2003.673748
57.18704511,907.2750863,1449.122934,2012.051708
57.19555888,908.0014574,1451.8236,2015.539364
57.20407266,908.0014574,1454.646474,2019.15017
57.21258644,908.0054041,1457.615298,2026.050251
57.22110022,908.2736289,1460.586277,2029.778079
57.22961399,908.7317752,1463.630561,2033.053165
57.23812777,908.0054041,1466.563043,2037.055655
57.24664155,908.2736289,1469.601411,2040.780568
57.25515533,909,1472.693993,2043.2358
57.26366911,909.0014574,1475.911969,2043.960714
57.27218288,909.2696822,1479.093779,2044.767271
57.28069666,910,1482.175299,2047.502993
57.28921044,910,1485.403534,2049.778079
57.29772422,910.0014574,1488.851404,2054.128979
57.30623799,910.279033,1492.296059,2061.049219
57.31475177,911,1495.696456,2064.78743
57.32326555,911,1499.091114,2067.517748
57.33177933,910.7317752,1502.562712,2069.519205
57.3402931,910.2736289,1505.913184,2071.521695
57.34880688,911,1509.216794,2072.976926
57.35732066,911.0014574,1512.326861,2073.513801
57.36583444,911.2736289,1515.244469,2075.788887
57.37434822,912,1517.99688,2078.792834
57.38286199,911.4635505,1520.640009,2082.332198
57.39137577,910.0108082,1523.272425,2087.063974
57.39988955,910.279033,1526.003209,2090.257417
57.40840333,911,1528.80053,2090.986702
57.4169171,911,1531.777446,2090.724914
57.42543088,911.0162124,1534.851132,2089.452317
57.43394466,911.2844371,1537.962579,2087.98233
57.44245844,912.2711396,1541.06882,2087.164965
57.45097222,913,1544.031124,2084.692489
57.45948599,913,1547.029925,2083.422807
57.46799977,913,1550.116169,2082.501535
57.47651355,913,1553.198899,2085.043815
57.48502733,913.2696822,1556.276514,2088.782026
57.4935411,913.0039467,1559.371859,2091.783483
57.50205488,913.2696822,1562.53455,2097.591072
57.51056866,914,1565.66167,2102.515259
57.51908244,913.7303178,1568.877511,2108.105866
57.52759622,913.2696822,1572.10075,2123.314954
57.53610999,914,1575.182225,2127.25098
57.54462377,914,1578.21411,2129.337603
57.55313755,914.2696822,1581.266059,2134.876967
57.56165133,915,1584.201094,2141.337603
57.5701651,914.735722,1587.091388,2146.607285
57.57867888,914.2711396,1590.050435,2152.60437
57.58719266,915.0054041,1593.049497,2158.864701
57.59570644,915.2736289,1596.06024,2165.32139
57.60422021,915.7303178,1598.915975,2170.32139
57.61273399,915,1601.710747,2175.325762
57.62124777,915.2696822,1604.463477,2179.530013
57.62976155,915.7317752,1607.062993,2180.724914
57.63827533,915.2750863,1609.695681,2180.800728
57.6467891,916.0068615,1612.323663,2183.792834
57.65530288,916.2775756,1615.028336,2186.794292
57.66381666,917.0054041,1617.854071,2189.798238
57.67233044,917.2736289,1620.68122,2193.334688
57.68084421,917,1623.460766,2198.055655
57.68935799,917,1626.057105,2201.783483
57.69787177,917.2736289,1628.678474,2205.332624
57.70638555,918.2696822,1631.231157,2210.344039
57.71489933,919,1633.581543,2215.865733
57.7234131,918.7317752,1636.060486,2223.113799
57.73192688,917.7342646,1638.575652,2228.670872
57.74044066,917.0029148,1641.1218,2226.599431
57.74895444,917.5487152,1643.698942,2222.431126
57.75746821,919.0039467,1646.333275,2221.785973
57.76598199,918.7342646,1648.820583,2224.784941
57.77449577,918.0108082,1651.240482,2226.980873
57.78300955,918.2736289,1653.556707,2230.348411
57.79152333,919.2711396,1655.827829,2236.326794
57.8000371,920,1657.941411,2244.42714
57.80855088,919.2750863,1659.91513,2252.078729
57.81706466,920.5447685,1661.842663,2255.809047
57.82557844,920.0093509,1663.72769,2262.878424
57.83409221,920.2696822,1665.718562,2269.615604
57.84260599,920.0039467,1667.769182,2276.336571
57.85111977,920.0014574,1669.717803,2280.807589
57.85963355,920,1671.537047,2285.611231
57.86814732,920.2696822,1673.163772,2291.072293
57.8766611,921.2711396,1674.710543,2296.07375
57.88517488,922.2696822,1676.187366,2302.150596
57.89368866,923,1677.586248,2310.681641
57.90220244,923,1679.004146,2319.59253
57.91071621,923,1680.201168,2325.060027
57.91922999,923.0054041,1681.261928,2330.143734
57.92774377,923,1682.28859,2338.402608
57.93625755,923,1683.309421,2347.127947
57.94477132,923,1684.398935,2353.51629
57.9532851,923.0014574,1685.545455,2356.588158
57.96179888,923.0054041,1686.766815,2361.76976
57.97031266,923.5447685,1687.995473,2365.316837
57.97882644,924.0014574,1689.201203,2369.539364
57.98734021,924.8129932,1690.433195,2372.078729
57.99585399,924.7303178,1691.557619,2375.809047
